tokens,ner_tags,story_id
"['As' 'I' 'looked' 'at' 'the' 'cigarettes' 'in' 'their' 'pale' 'wrappers'
 'I' 'wondered' 'what' 'other' 'visions' 'they' 'might' 'hold' 'for' 'me'
 'what' 'might' 'I' 'not' 'find' 'in' 'their' 'mystic' 'fumes']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],88
"['Perhaps' 'a' 'vision' 'of' 'celestial' 'peace' 'a' 'dream' 'of' 'hopes'
 'fulfilled' 'a' 'taste' 'of' 'rapture' 'such' 'as' 'had' 'not' 'entered'
 'into' 'my' 'mind' 'to' 'conceive']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],88
"['I' 'took' 'the' 'cigarettes' 'and' 'crumpled' 'them' 'between' 'my'
 'hands']",[0 0 0 0 0 0 0 0 0 0],88
['I' 'walked' 'to' 'the' 'window' 'and' 'spread' 'my' 'palms' 'wide'],[0 0 0 0 0 0 0 0 0 0],88
"['The' 'light' 'breeze' 'caught' 'up' 'the' 'golden' 'threads' 'and'
 'bore' 'them' 'writhing' 'and' 'dancing' 'far' 'out' 'among' 'the'
 'maple' 'leaves']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],88
"['My' 'friend' 'the' 'Architect' 'lifted' 'the' 'curtain' 'and' 'entered'
 'bringing' 'me' 'a' 'second' 'cup' 'of' 'coffee']",[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],88
['How' 'pale' 'you' 'are'],[0 0 0 0],88
['he' 'exclaimed' 'solicitously'],[0 0 0],88
['Are' 'you' 'not' 'feeling' 'well'],[0 0 0 0 0],88
['A' 'little' 'the' 'worse' 'for' 'a' 'dream' 'I' 'told' 'him'],[0 0 0 0 0 0 0 0 0 0],88
"['Mrs' 'Baroda' 'was' 'a' 'little' 'provoked' 'to' 'learn' 'that' 'her'
 'husband' 'expected' 'his' 'friend' 'Gouvernail' 'up' 'to' 'spend' 'a'
 'week' 'or' 'two' 'on' 'the' 'plantation']",[1 2 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],89
"['They' 'had' 'entertained' 'a' 'good' 'deal' 'during' 'the' 'winter'
 'much' 'of' 'the' 'time' 'had' 'also' 'been' 'passed' 'in' 'New'
 'Orleans' 'in' 'various' 'forms' 'of' 'mild' 'dissipation']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['She' 'was' 'looking' 'forward' 'to' 'a' 'period' 'of' 'unbroken' 'rest'
 'now' 'and' 'undisturbed' 'tete-a-tete' 'with' 'her' 'husband' 'when'
 'he' 'informed' 'her' 'that' 'Gouvernail' 'was' 'coming' 'up' 'to' 'stay'
 'a' 'week' 'or' 'two']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['This' 'was' 'a' 'man' 'she' 'had' 'heard' 'much' 'of' 'but' 'never'
 'seen']",[0 0 0 1 0 0 0 0 0 0 0 0],89
"['He' 'had' 'been' 'her' ""husband's"" 'college' 'friend' 'was' 'now' 'a'
 'journalist' 'and' 'in' 'no' 'sense' 'a' 'society' 'man' 'or' 'a' 'man'
 'about' 'town' 'which' 'were' 'perhaps' 'some' 'of' 'the' 'reasons' 'she'
 'had' 'never' 'met' 'him']",[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['But' 'she' 'had' 'unconsciously' 'formed' 'an' 'image' 'of' 'him' 'in'
 'her' 'mind']",[0 0 0 0 0 0 0 0 0 0 0 0],89
"['She' 'pictured' 'him' 'tall' 'slim' 'cynical' 'with' 'eye-glasses' 'and'
 'his' 'hands' 'in' 'his' 'pockets' 'and' 'she' 'did' 'not' 'like' 'him']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Gouvernail' 'was' 'slim' 'enough' 'but' 'he' ""wasn't"" 'very' 'tall'
 'nor' 'very' 'cynical' 'neither' 'did' 'he' 'wear' 'eyeglasses' 'nor'
 'carry' 'his' 'hands' 'in' 'his' 'pockets']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['And' 'she' 'rather' 'liked' 'him' 'when' 'he' 'first' 'presented'
 'himself']",[0 0 0 0 0 0 0 0 0 0],89
"['But' 'why' 'she' 'liked' 'him' 'she' 'could' 'not' 'explain'
 'satisfactorily' 'to' 'herself' 'when' 'she' 'partly' 'attempted' 'to'
 'do' 'so']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['She' 'could' 'discover' 'in' 'him' 'none' 'of' 'those' 'brilliant' 'and'
 'promising' 'traits' 'which' 'Gaston' 'her' 'husband' 'had' 'often'
 'assured' 'her' 'that' 'he' 'possessed']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],89
"['On' 'the' 'contrary' 'he' 'sat' 'rather' 'mute' 'and' 'receptive'
 'before' 'her' 'chatty' 'eagerness' 'to' 'make' 'him' 'feel' 'at' 'home'
 'and' 'in' 'face' 'of' ""Gaston's"" 'frank' 'and' 'wordy' 'hospitality']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['His' 'manner' 'was' 'as' 'courteous' 'toward' 'her' 'as' 'the' 'most'
 'exacting' 'woman' 'could' 'require' 'but' 'he' 'made' 'no' 'direct'
 'appeal' 'to' 'her' 'approval' 'or' 'even' 'esteem']",[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Once' 'settled' 'at' 'the' 'plantation' 'he' 'seemed' 'to' 'like' 'to'
 'sit' 'upon' 'the' 'wide' 'portico' 'in' 'the' 'shade' 'of' 'one' 'of'
 'the' 'big' 'Corinthian' 'pillars' 'smoking' 'his' 'cigar' 'lazily' 'and'
 'listening' 'attentively' 'to' ""Gaston's"" 'experience' 'as' 'a' 'sugar'
 'planter']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]",89
"['This' 'is' 'what' 'I' 'call' 'living' 'he' 'would' 'utter' 'with' 'deep'
 'satisfaction' 'as' 'the' 'air' 'that' 'swept' 'across' 'the' 'sugar'
 'field' 'caressed' 'him' 'with' 'its' 'warm' 'and' 'scented' 'velvety'
 'touch']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['It' 'pleased' 'him' 'also' 'to' 'get' 'on' 'familiar' 'terms' 'with'
 'the' 'big' 'dogs' 'that' 'came' 'about' 'him' 'rubbing' 'themselves'
 'sociably' 'against' 'his' 'legs']",[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],89
"['He' 'did' 'not' 'care' 'to' 'fish' 'and' 'displayed' 'no' 'eagerness'
 'to' 'go' 'out' 'and' 'kill' 'grosbecs' 'when' 'Gaston' 'proposed'
 'doing' 'so']",[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"[""Gouvernail's"" 'personality' 'puzzled' 'Mrs' 'Baroda' 'but' 'she' 'liked'
 'him']",[0 0 0 1 2 0 0 0 0],89
['Indeed' 'he' 'was' 'a' 'lovable' 'inoffensive' 'fellow'],[0 0 0 0 0 0 0],89
"['After' 'a' 'few' 'days' 'when' 'she' 'could' 'understand' 'him' 'no'
 'better' 'than' 'at' 'first' 'she' 'gave' 'over' 'being' 'puzzled' 'and'
 'remained' 'piqued']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['In' 'this' 'mood' 'she' 'left' 'her' 'husband' 'and' 'her' 'guest' 'for'
 'the' 'most' 'part' 'alone' 'together']",[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],89
"['Then' 'finding' 'that' 'Gouvernail' 'took' 'no' 'manner' 'of'
 'exception' 'to' 'her' 'action' 'she' 'imposed' 'her' 'society' 'upon'
 'him' 'accompanying' 'him' 'in' 'his' 'idle' 'strolls' 'to' 'the' 'mill'
 'and' 'walks' 'along' 'the' 'batture']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['She' 'persistently' 'sought' 'to' 'penetrate' 'the' 'reserve' 'in'
 'which' 'he' 'had' 'unconsciously' 'enveloped' 'himself']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
['When' 'is' 'he' 'going' 'your' 'friend'],[0 0 0 0 0 1],89
['she' 'one' 'day' 'asked' 'her' 'husband'],[0 0 0 0 0 1],89
['For' 'my' 'part' 'he' 'tires' 'me' 'frightfully'],[0 0 0 0 0 0 0],89
['Not' 'for' 'a' 'week' 'yet' 'dear'],[0 0 0 0 0 0],89
"['I' ""can't"" 'understand' 'he' 'gives' 'you' 'no' 'trouble']",[0 0 0 0 0 0 0 0],89
['No'],[0],89
"['I' 'should' 'like' 'him' 'better' 'if' 'he' 'did' 'if' 'he' 'were'
 'more' 'like' 'others' 'and' 'I' 'had' 'to' 'plan' 'somewhat' 'for' 'his'
 'comfort' 'and' 'enjoyment']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Gaston' 'took' 'his' ""wife's"" 'pretty' 'face' 'between' 'his' 'hands'
 'and' 'looked' 'tenderly' 'and' 'laughingly' 'into' 'her' 'troubled'
 'eyes']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['They' 'were' 'making' 'a' 'bit' 'of' 'toilet' 'sociably' 'together' 'in'
 'Mrs' ""Baroda's"" 'dressing-room']",[0 0 0 0 0 0 0 0 0 0 1 0 0],89
['You' 'are' 'full' 'of' 'surprises' 'ma' 'belle' 'he' 'said' 'to' 'her'],[0 0 0 0 0 0 0 0 0 0 0],89
"['Even' 'I' 'can' 'never' 'count' 'upon' 'how' 'you' 'are' 'going' 'to'
 'act' 'under' 'given' 'conditions']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['He' 'kissed' 'her' 'and' 'turned' 'to' 'fasten' 'his' 'cravat' 'before'
 'the' 'mirror']",[0 0 0 0 0 0 0 0 0 0 0 0],89
"['Here' 'you' 'are' 'he' 'went' 'on' 'taking' 'poor' 'Gouvernail'
 'seriously' 'and' 'making' 'a' 'commotion' 'over' 'him' 'the' 'last'
 'thing' 'he' 'would' 'desire' 'or' 'expect']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
['Commotion'],[0],89
['she' 'hotly' 'resented'],[0 0 0],89
['Nonsense'],[0],89
['How' 'can' 'you' 'say' 'such' 'a' 'thing'],[0 0 0 0 0 0 0],89
['Commotion' 'indeed'],[0 0],89
['But' 'you' 'know' 'you' 'said' 'he' 'was' 'clever'],[0 0 0 0 0 0 0 0],89
['So' 'he' 'is'],[0 0 0],89
['But' 'the' 'poor' 'fellow' 'is' 'run' 'down' 'by' 'overwork' 'now'],[0 0 0 0 0 0 0 0 0 0],89
"[""That's"" 'why' 'I' 'asked' 'him' 'here' 'to' 'take' 'a' 'rest']",[0 0 0 0 0 0 0 0 0 0],89
"['You' 'used' 'to' 'say' 'he' 'was' 'a' 'man' 'of' 'ideas' 'she'
 'retorted' 'unconciliated']",[0 0 0 0 0 0 0 1 0 0 0 0 0],89
['I' 'expected' 'him' 'to' 'be' 'interesting' 'at' 'least'],[0 0 0 0 0 0 0 0],89
"[""I'm"" 'going' 'to' 'the' 'city' 'in' 'the' 'morning' 'to' 'have' 'my'
 'spring' 'gowns' 'fitted']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Let' 'me' 'know' 'when' 'Mr' 'Gouvernail' 'is' 'gone' 'I' 'shall' 'be'
 'at' 'my' 'Aunt' ""Octavie's""]",[0 0 0 0 1 2 0 0 0 0 0 0 0 0 0],89
"['That' 'night' 'she' 'went' 'and' 'sat' 'alone' 'upon' 'a' 'bench' 'that'
 'stood' 'beneath' 'a' 'live' 'oak' 'tree' 'at' 'the' 'edge' 'of' 'the'
 'gravel' 'walk']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['She' 'had' 'never' 'known' 'her' 'thoughts' 'or' 'her' 'intentions' 'to'
 'be' 'so' 'confused']",[0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['She' 'could' 'gather' 'nothing' 'from' 'them' 'but' 'the' 'feeling' 'of'
 'a' 'distinct' 'necessity' 'to' 'quit' 'her' 'home' 'in' 'the' 'morning']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Mrs' 'Baroda' 'heard' 'footsteps' 'crunching' 'the' 'gravel' 'but'
 'could' 'discern' 'in' 'the' 'darkness' 'only' 'the' 'approaching' 'red'
 'point' 'of' 'a' 'lighted' 'cigar']",[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['She' 'knew' 'it' 'was' 'Gouvernail' 'for' 'her' 'husband' 'did' 'not'
 'smoke']",[0 0 0 0 0 0 0 1 0 0 0],89
"['She' 'hoped' 'to' 'remain' 'unnoticed' 'but' 'her' 'white' 'gown'
 'revealed' 'her' 'to' 'him']",[0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['He' 'threw' 'away' 'his' 'cigar' 'and' 'seated' 'himself' 'upon' 'the'
 'bench' 'beside' 'her' 'without' 'a' 'suspicion' 'that' 'she' 'might'
 'object' 'to' 'his' 'presence']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Your' 'husband' 'told' 'me' 'to' 'bring' 'this' 'to' 'you' 'Mrs'
 'Baroda' 'he' 'said' 'handing' 'her' 'a' 'filmy' 'white' 'scarf' 'with'
 'which' 'she' 'sometimes' 'enveloped' 'her' 'head' 'and' 'shoulders']",[0 1 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['She' 'accepted' 'the' 'scarf' 'from' 'him' 'with' 'a' 'murmur' 'of'
 'thanks' 'and' 'let' 'it' 'lie' 'in' 'her' 'lap']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['He' 'made' 'some' 'commonplace' 'observation' 'upon' 'the' 'baneful'
 'effect' 'of' 'the' 'night' 'air' 'at' 'the' 'season']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Then' 'as' 'his' 'gaze' 'reached' 'out' 'into' 'the' 'darkness' 'he'
 'murmured' 'half' 'to' 'himself' 'Night' 'of' 'south' 'winds' 'night'
 'of' 'the' 'large' 'few' 'stars']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Still' 'nodding' 'night' 'She' 'made' 'no' 'reply' 'to' 'this'
 'apostrophe' 'to' 'the' 'night' 'which' 'indeed' 'was' 'not' 'addressed'
 'to' 'her']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Gouvernail' 'was' 'in' 'no' 'sense' 'a' 'diffident' 'man' 'for' 'he'
 'was' 'not' 'a' 'self-conscious' 'one']",[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],89
"['His' 'periods' 'of' 'reserve' 'were' 'not' 'constitutional' 'but' 'the'
 'result' 'of' 'moods']",[0 0 0 0 0 0 0 0 0 0 0 0],89
"['Sitting' 'there' 'beside' 'Mrs' 'Baroda' 'his' 'silence' 'melted' 'for'
 'the' 'time']",[0 0 0 1 2 0 0 0 0 0 0],89
"['He' 'talked' 'freely' 'and' 'intimately' 'in' 'a' 'low' 'hesitating'
 'drawl' 'that' 'was' 'not' 'unpleasant' 'to' 'hear']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['He' 'talked' 'of' 'the' 'old' 'college' 'days' 'when' 'he' 'and'
 'Gaston' 'had' 'been' 'a' 'good' 'deal' 'to' 'each' 'other' 'of' 'the'
 'days' 'of' 'keen' 'and' 'blind' 'ambitions' 'and' 'large' 'intentions']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Now' 'there' 'was' 'left' 'with' 'him' 'at' 'least' 'a' 'philosophic'
 'acquiescence' 'to' 'the' 'existing' 'order' 'only' 'a' 'desire' 'to'
 'be' 'permitted' 'to' 'exist' 'with' 'now' 'and' 'then' 'a' 'little'
 'whiff' 'of' 'genuine' 'life' 'such' 'as' 'he' 'was' 'breathing' 'now']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]",89
['Her' 'mind' 'only' 'vaguely' 'grasped' 'what' 'he' 'was' 'saying'],[0 0 0 0 0 0 0 0 0],89
['Her' 'physical' 'being' 'was' 'for' 'the' 'moment' 'predominant'],[0 0 0 0 0 0 0 0],89
"['She' 'was' 'not' 'thinking' 'of' 'his' 'words' 'only' 'drinking' 'in'
 'the' 'tones' 'of' 'his' 'voice']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['She' 'wanted' 'to' 'reach' 'out' 'her' 'hand' 'in' 'the' 'darkness'
 'and' 'touch' 'him' 'with' 'the' 'sensitive' 'tips' 'of' 'her' 'fingers'
 'upon' 'the' 'face' 'or' 'the' 'lips']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['She' 'wanted' 'to' 'draw' 'close' 'to' 'him' 'and' 'whisper' 'against'
 'his' 'cheek' 'she' 'did' 'not' 'care' 'what' 'as' 'she' 'might' 'have'
 'done' 'if' 'she' 'had' 'not' 'been' 'a' 'respectable' 'woman']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],89
"['The' 'stronger' 'the' 'impulse' 'grew' 'to' 'bring' 'herself' 'near'
 'him' 'the' 'further' 'in' 'fact' 'did' 'she' 'draw' 'away' 'from' 'him']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['As' 'soon' 'as' 'she' 'could' 'do' 'so' 'without' 'an' 'appearance' 'of'
 'too' 'great' 'rudeness' 'she' 'rose' 'and' 'left' 'him' 'there' 'alone']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Before' 'she' 'reached' 'the' 'house' 'Gouvernail' 'had' 'lighted' 'a'
 'fresh' 'cigar' 'and' 'ended' 'his' 'apostrophe' 'to' 'the' 'night']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Mrs' 'Baroda' 'was' 'greatly' 'tempted' 'that' 'night' 'to' 'tell' 'her'
 'husband' 'who' 'was' 'also' 'her' 'friend' 'of' 'this' 'folly' 'that'
 'had' 'seized' 'her']",[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],89
['But' 'she' 'did' 'not' 'yield' 'to' 'the' 'temptation'],[0 0 0 0 0 0 0 0],89
"['Beside' 'being' 'a' 'respectable' 'woman' 'she' 'was' 'a' 'very'
 'sensible' 'one' 'and' 'she' 'knew' 'there' 'are' 'some' 'battles' 'in'
 'life' 'which' 'a' 'human' 'being' 'must' 'fight' 'alone']",[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['When' 'Gaston' 'arose' 'in' 'the' 'morning' 'his' 'wife' 'had' 'already'
 'departed']",[0 0 0 0 0 0 0 1 0 0 0],89
['She' 'had' 'taken' 'an' 'early' 'morning' 'train' 'to' 'the' 'city'],[0 0 0 0 0 0 0 0 0 0],89
"['She' 'did' 'not' 'return' 'till' 'Gouvernail' 'was' 'gone' 'from'
 'under' 'her' 'roof']",[0 0 0 0 0 0 0 0 0 0 0 0],89
"['There' 'was' 'some' 'talk' 'of' 'having' 'him' 'back' 'during' 'the'
 'summer' 'that' 'followed']",[0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['That' 'is' 'Gaston' 'greatly' 'desired' 'it' 'but' 'this' 'desire'
 'yielded' 'to' 'his' ""wife's"" 'strenuous' 'opposition']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['However' 'before' 'the' 'year' 'ended' 'she' 'proposed' 'wholly' 'from'
 'herself' 'to' 'have' 'Gouvernail' 'visit' 'them' 'again']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Her' 'husband' 'was' 'surprised' 'and' 'delighted' 'with' 'the'
 'suggestion' 'coming' 'from' 'her']",[0 1 0 0 0 0 0 0 0 0 0 0],89
"['I' 'am' 'glad' 'chere' 'amie' 'to' 'know' 'that' 'you' 'have' 'finally'
 'overcome' 'your' 'dislike' 'for' 'him' 'truly' 'he' 'did' 'not'
 'deserve' 'it']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
"['Oh' 'she' 'told' 'him' 'laughingly' 'after' 'pressing' 'a' 'long'
 'tender' 'kiss' 'upon' 'his' 'lips' 'I' 'have' 'overcome' 'everything']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],89
['you' 'will' 'see'],[0 0 0],89
['This' 'time' 'I' 'shall' 'be' 'very' 'nice' 'to' 'him'],[0 0 0 0 0 0 0 0 0],89
"['THREE' 'of' ""Madame's"" 'finest' 'bronze' 'turkeys' 'were' 'missing'
 'from' 'the' 'brood']",[0 0 0 0 0 0 0 0 0 0 0],90
"['It' 'was' 'nearing' 'Christmas' 'and' 'that' 'was' 'the' 'reason'
 'perhaps' 'that' 'even' 'Monsieur' 'grew' 'agitated' 'when' 'the'
 'discovery' 'was' 'made']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
"['The' 'news' 'was' 'brought' 'to' 'the' 'house' 'by' 'S' 'v' ""rin's""
 'boy' 'who' 'had' 'seen' 'the' 'troop' 'at' 'noon' 'a' 'half' 'mile' 'up'
 'the' 'bayou' 'three' 'short']",[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
['Others' 'reported' 'the' 'deficiency' 'as' 'even' 'greater'],[0 0 0 0 0 0 0],90
"['So' 'at' 'about' 'two' 'in' 'the' 'afternoon' 'though' 'a' 'cold'
 'drizzle' 'had' 'begun' 'to' 'fall' 'popular' 'feeling' 'in' 'the'
 'matter' 'was' 'so' 'strong' 'that' 'all' 'the' 'household' 'forces'
 'turned' 'out' 'to' 'search' 'for' 'the' 'missing' 'gobblers']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
"['Alice' 'the' 'housemaid' 'went' 'down' 'the' 'river' 'and' 'Polisson'
 'the' 'yard-boy' 'went' 'up' 'the' 'bayou']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
"['Others' 'crossed' 'the' 'fields' 'and' 'Artemise' 'was' 'rather'
 'vaguely' 'instructed' 'to' 'go' 'look' 'too']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
['Artemise' 'is' 'in' 'some' 'respects' 'an' 'extraordinary' 'person'],[0 0 0 0 0 0 0 0],90
"['In' 'age' 'she' 'is' 'anywhere' 'between' 'ten' 'and' 'fifteen' 'with'
 'a' 'head' 'not' 'unlike' 'in' 'shape' 'and' 'appearance' 'to' 'a' 'dark'
 'chocolate-colored' 'Easter-egg']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
"['She' 'talks' 'almost' 'wholly' 'in' 'monosyllables' 'and' 'has' 'big'
 'round' 'glassy' 'eyes' 'which' 'she' 'fixes' 'upon' 'one' 'with' 'the'
 'placid' 'gaze' 'of' 'an' 'Egyptian' 'sphinx']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
"['The' 'morning' 'after' 'my' 'arrival' 'at' 'the' 'plantation' 'I' 'was'
 'awakened' 'by' 'the' 'rattling' 'of' 'cups' 'at' 'my' 'bedside']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
['It' 'was' 'Artemise' 'with' 'the' 'early' 'coffee'],[0 0 0 0 0 0 0],90
['Is' 'it' 'cold' 'out'],[0 0 0 0],90
"['I' 'asked' 'by' 'way' 'of' 'conversation' 'as' 'I' 'sipped' 'the' 'tiny'
 'cup' 'of' 'ink-black' 'coffee']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
['Ya' 'm' 'Where' 'do' 'you' 'sleep' 'Artemise'],[0 0 0 0 0 0 0],90
['I' 'further' 'inquired' 'with' 'the' 'same' 'intention' 'as' 'before'],[0 0 0 0 0 0 0 0 0],90
"['In' 'uh' 'hole' 'was' 'precisely' 'what' 'she' 'said' 'with' 'a'
 'pump-like' 'motion' 'of' 'the' 'arm' 'that' 'she' 'habitually' 'uses'
 'to' 'indicate' 'a' 'locality']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
['What' 'she' 'meant' 'was' 'that' 'she' 'slept' 'in' 'the' 'hall'],[0 0 0 0 0 0 0 0 0 0],90
"['Again' 'another' 'time' 'she' 'came' 'with' 'an' 'armful' 'of' 'wood'
 'and' 'having' 'deposited' 'it' 'upon' 'the' 'hearth' 'turned' 'to'
 'stare' 'fixedly' 'at' 'me' 'with' 'folded' 'hands']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
['Did' 'Madame' 'send' 'you' 'to' 'build' 'a' 'fire' 'Artemise'],[0 0 0 0 0 0 0 0 0],90
['I' 'hastened' 'to' 'ask' 'feeling' 'uncomfortable' 'under' 'the' 'look'],[0 0 0 0 0 0 0 0 0],90
['Ya' 'm' 'Very' 'well' 'make' 'it'],[0 0 0 0 0 0],90
['Matches'],[0],90
['was' 'all' 'she' 'said'],[0 0 0 0],90
"['There' 'happened' 'to' 'be' 'no' 'matches' 'in' 'my' 'room' 'and' 'she'
 'evidently' 'considered' 'that' 'all' 'personal' 'responsibility'
 'ceased' 'in' 'face' 'of' 'this' 'first' 'and' 'not' 'very' 'serious'
 'obstacle']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
"['Pages' 'might' 'be' 'told' 'of' 'her' 'unfathomable' 'ways' 'but' 'to'
 'the' 'turkey' 'hunt']",[0 0 0 0 0 0 0 0 0 0 0 0 0],90
"['All' 'afternoon' 'the' 'searching' 'party' 'kept' 'returning' 'singly'
 'and' 'in' 'couples' 'and' 'in' 'a' 'more' 'or' 'less' 'bedraggled'
 'condition']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90
['All' 'brought' 'unfavorable' 'reports'],[0 0 0 0],90
['Nothing' 'could' 'be' 'seen' 'of' 'the' 'missing' 'fowls'],[0 0 0 0 0 0 0 0],90
